Commit,Date,Test,Checks,Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),GFLOP/s (mean),GFLOP/s (median),GFLOP/s (min),GFLOP/s (max),GFLOP/s (stddev)
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_2_cols_2_channels_1024_tile_256,5/5,0.026559199999999998,0.0276757,0.0201773,0.0294676,0.0033661223429934926,157.2,148.0,139.0,203.0,23.58304475677388,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_2_cols_2_channels_2048_tile_512,5/5,0.054919079999999995,0.0630154,0.0354632,0.0712348,0.014990739334188957,162.6,130.0,115.0,231.0,49.431164258997576,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_2_cols_2_channels_4096_tile_1024,5/5,0.11013120000000001,0.113778,0.092565,0.123188,0.011189060825645736,150.4,144.0,133.0,177.0,16.107141273360707,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_2_cols_2_channels_8192_tile_2048,5/5,0.21391619999999997,0.212779,0.165495,0.26859,0.03351173114836056,157.0,154.0,122.0,198.0,24.75479751482528,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_4_cols_1_channels_1024_tile_256,5/5,0.02915726,0.0271258,0.025284,0.0350085,0.00397636830165416,143.0,151.0,117.0,162.0,18.51485889765299,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_4_cols_1_channels_2048_tile_512,5/5,0.058598660000000004,0.0666016,0.0351588,0.0694237,0.013036037188133518,149.4,123.0,118.0,233.0,43.70171621343949,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_4_cols_1_channels_4096_tile_1024,5/5,0.11651959999999999,0.114573,0.105026,0.131072,0.008819501632178543,141.4,143.0,125.0,156.0,10.44222198576529,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_4_cols_1_channels_8192_tile_2048,5/5,0.2140456,0.217007,0.180044,0.250137,0.024906414495868324,155.2,151.0,131.0,182.0,18.225257199831226,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_4_cols_2_channels_1024_tile_128,5/5,0.0257287,0.0259241,0.0201773,0.032252,0.004504923987372041,164.2,158.0,127.0,203.0,28.77081854935657,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_4_cols_2_channels_2048_tile_256,5/5,0.04832208,0.0470805,0.0270363,0.0630154,0.01311071974506358,186.0,174.0,130.0,303.0,62.740736368008946,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_4_cols_2_channels_4096_tile_512,5/5,0.11290180000000001,0.117029,0.08192,0.131072,0.016704924608031007,149.0,140.0,125.0,200.0,26.42725865465429,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_4_cols_2_channels_8192_tile_1024,5/5,0.1942032,0.18941,0.166335,0.21417,0.017764758927719785,170.2,173.0,153.0,197.0,16.117071694324622,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_8_cols_1_channels_1024_tile_128,5/5,0.02414308,0.0249756,0.0181239,0.0290496,0.0037474976501126723,174.2,164.0,141.0,226.0,29.579722784366997,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_8_cols_1_channels_2048_tile_256,5/5,0.04556348,0.0460225,0.0344202,0.0602353,0.009737290779143858,188.2,178.0,136.0,238.0,39.77134646953759,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_8_cols_1_channels_4096_tile_512,5/5,0.11277238,0.124121,0.0871489,0.127008,0.01605899752716838,148.6,132.0,129.0,188.0,23.36321895629966,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_8_cols_1_channels_8192_tile_1024,5/5,0.21450139999999998,0.219919,0.161419,0.240941,0.02855066736593034,156.0,149.0,136.0,203.0,24.437675830569486,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_8_cols_2_channels_1024_tile_64,5/5,0.023696299999999997,0.023814,0.020898,0.0269474,0.002498301948123965,174.8,172.0,152.0,196.0,18.48675201326615,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_8_cols_2_channels_2048_tile_128,5/5,0.03758898,0.04096,0.0256803,0.04096,0.005985519827851213,225.4,200.0,200.0,319.0,46.90245196149131,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_8_cols_2_channels_4096_tile_256,5/5,0.08148301999999999,0.0835918,0.0483304,0.10996,0.01960061847905826,216.0,196.0,149.0,339.0,64.31796016665952,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gelu_8_cols_2_channels_8192_tile_512,5/5,0.1820324,0.164663,0.152409,0.258016,0.038707485305041464,186.6,199.0,127.0,215.0,31.148675734290855,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gemm_2048x2048x2048_64x64x64_8_cols_0_bcolmaj_0_ccolmaj_0,5/5,3.545464,3.47789,3.3879,3.79309,0.14666399716358466,6621.6,6739.0,6179.0,6918.0,266.99333325010195,2598.852,2549.32,2483.36,2780.36,107.5050059113528
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gemm_2048x2048x8192_64x64x64_8_cols_0_bcolmaj_0_ccolmaj_0,5/5,2.853668,2.84597,2.84275,2.88734,0.016892199856738597,24640.2,24706.0,24352.0,24734.0,144.59654214399455,2789.014,2781.49,2778.34,2821.92,16.508047249750707
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gemm_2048x64x2048_64x64x64_8_cols_0_bcolmaj_0_ccolmaj_0,5/5,15.886680000000002,16.6348,13.4753,18.3646,1.7985717682650306,529.4,499.0,452.0,616.0,61.13787696673806,1027.5044,1075.89,871.544,1187.77,116.32669420489866
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gemm_2048x64x8192_64x64x64_8_cols_0_bcolmaj_0_ccolmaj_0,5/5,20.98602,21.9991,16.6261,26.0391,3.566754008002234,1593.8,1476.0,1247.0,1953.0,275.55282615135707,1387.9299999999998,1454.93,1099.58,1722.12,235.89256724195445
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,gemm_2048x8192x2048_64x64x64_8_cols_0_bcolmaj_0_ccolmaj_0,5/5,2.866996,2.86639,2.86475,2.87037,0.0019328900641267283,24524.8,24530.0,24496.0,24544.0,16.50939126679115,2802.042,2801.45,2799.85,2805.33,1.884116769205117
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_1_cols_1_channels_1024_tile_1024,5/5,0.044091439999999996,0.0401569,0.0291185,0.0568889,0.010882534415401589,148.6,153.0,108.0,211.0,38.234016268239465,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_1_cols_1_channels_2048_tile_2048,5/5,0.08043861999999999,0.0803137,0.0664216,0.0938015,0.009120912639292189,154.8,153.0,131.0,185.0,18.093092604637828,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_1_cols_1_channels_4096_tile_4096,5/5,0.1541014,0.157538,0.139636,0.168329,0.010285020439454654,160.2,156.0,146.0,176.0,10.814804667676619,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_1_cols_1_channels_8192_tile_8192,5/5,0.30767639999999996,0.311089,0.178735,0.420103,0.0767618084664503,172.6,158.0,117.0,275.0,53.54101231766168,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_1_cols_2_channels_1024_tile_512,5/5,0.0450314,0.0426667,0.0347119,0.0568889,0.008722726691579875,141.6,144.0,108.0,177.0,26.82237871628838,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_1_cols_2_channels_2048_tile_1024,5/5,0.09494344,0.0967559,0.083027,0.104136,0.00717705074709661,130.2,127.0,118.0,148.0,10.283968105745954,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_1_cols_2_channels_4096_tile_2048,5/5,0.1586844,0.161684,0.14542,0.16494,0.007098857417922976,155.2,152.0,149.0,169.0,7.30479294709987,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_1_cols_2_channels_8192_tile_4096,5/5,0.3064814,0.299707,0.262845,0.348596,0.02857488290509692,161.8,164.0,141.0,187.0,15.354478174135387,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_2_cols_1_channels_1024_tile_512,5/5,0.0464165,0.0412349,0.0406887,0.0596505,0.007407801526228953,135.4,149.0,103.0,151.0,19.085072700935672,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_2_cols_1_channels_2048_tile_1024,5/5,0.06368054,0.0593623,0.0493494,0.0853333,0.013837556571389329,201.8,207.0,144.0,249.0,41.043391672716325,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_2_cols_1_channels_4096_tile_2048,5/5,0.1287738,0.136533,0.0874591,0.17307,0.033157797678434554,205.0,180.0,142.0,281.0,55.57337492001003,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_2_cols_1_channels_8192_tile_4096,5/5,0.338625,0.378092,0.197398,0.402885,0.0737476377872539,155.4,130.0,122.0,249.0,47.44512619858862,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_2_cols_2_channels_1024_tile_256,5/5,0.0335245,0.0311878,0.0293971,0.0432676,0.005124159791419469,187.0,197.0,142.0,209.0,24.51938009004306,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_2_cols_2_channels_2048_tile_512,5/5,0.08426958,0.08192,0.0782675,0.0967559,0.0064399038723881585,146.6,150.0,127.0,157.0,10.248902380255165,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_2_cols_2_channels_4096_tile_1024,5/5,0.16616219999999998,0.16949,0.142884,0.196608,0.019813926015810192,150.0,145.0,125.0,172.0,17.652195330892983,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_2_cols_2_channels_8192_tile_2048,5/5,0.38271160000000004,0.372364,0.34372,0.459364,0.04128385517656993,129.8,132.0,107.0,143.0,12.734205903785284,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_4_cols_1_channels_1024_tile_256,5/5,0.04623402,0.0435745,0.0379259,0.056367,0.006896366842156818,135.8,141.0,109.0,162.0,19.610201426808445,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_4_cols_1_channels_2048_tile_512,5/5,0.0823856,0.0803137,0.0702171,0.0945231,0.009131967623245274,151.0,153.0,130.0,175.0,16.721243972862784,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_4_cols_1_channels_4096_tile_1024,5/5,0.12815014,0.130032,0.0856307,0.179387,0.03297232593067101,205.2,189.0,137.0,287.0,53.42808250349249,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_4_cols_1_channels_8192_tile_2048,5/5,0.37929779999999996,0.372364,0.26713,0.459364,0.06783629410986423,134.4,132.0,107.0,184.0,27.295420861382592,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_4_cols_2_channels_1024_tile_128,5/5,0.03611326,0.036355,0.0311878,0.0404211,0.0030601505718509995,171.4,169.0,152.0,197.0,15.02797391533536,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_4_cols_2_channels_2048_tile_256,5/5,0.07695653999999999,0.0782675,0.0650159,0.0859301,0.006754739371019431,161.0,157.0,143.0,189.0,15.165750888103101,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_4_cols_2_channels_4096_tile_512,5/5,0.14554340000000002,0.142884,0.130032,0.17186,0.01440973800733379,170.4,172.0,143.0,189.0,15.640971836813723,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_4_cols_2_channels_8192_tile_1024,5/5,0.2822058,0.264258,0.260063,0.329879,0.02651309869027006,175.6,186.0,149.0,189.0,15.239422561238992,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_8_cols_1_channels_1024_tile_128,5/5,0.03756368,0.037012,0.0250776,0.0507769,0.008145564167913724,172.0,166.0,121.0,245.0,40.27902680055713,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_8_cols_1_channels_2048_tile_256,5/5,0.07775198,0.0768,0.0657112,0.0975238,0.010741029437516684,160.8,160.0,126.0,187.0,20.133554082675023,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_8_cols_1_channels_4096_tile_512,5/5,0.16126780000000002,0.166054,0.139636,0.176806,0.01401221533377217,153.6,148.0,139.0,176.0,13.92264342716569,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_8_cols_1_channels_8192_tile_1024,5/5,0.3046778,0.305292,0.214638,0.375206,0.061336098873012786,168.6,161.0,131.0,229.0,36.58742953529258,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_8_cols_2_channels_1024_tile_64,5/5,0.02937216,0.0304158,0.0242846,0.0321675,0.002724241007400043,211.2,202.0,191.0,253.0,21.8577217477028,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_8_cols_2_channels_2048_tile_128,5/5,0.06353304,0.0650159,0.0608317,0.0653617,0.001970776455714852,193.6,189.0,188.0,202.0,6.086049621881176,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_8_cols_2_channels_4096_tile_256,5/5,0.11751278000000001,0.123497,0.0941609,0.130032,0.013432321624856964,212.2,199.0,189.0,261.0,26.910221106486656,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,layer_norm_8_cols_2_channels_8192_tile_512,5/5,0.303931,0.309132,0.262845,0.323368,0.021341411237310433,162.6,159.0,152.0,187.0,12.531560158256433,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_128x128_32_1col,5/5,0.0454267,0.0452789,0.0417566,0.0502719,0.0028384976723612103,735.4,735.0,662.0,797.0,44.7598033954574,0.04472782,0.0445823,0.0411142,0.0494985,0.0027948282676400716
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_2048x8192_1_1col,5/5,10.481276,10.9758,9.46039,11.1879,0.7063164692005987,3218.4,3059.0,3001.0,3549.0,223.77631688809254,10.474886000000001,10.9691,9.45462,11.1811,0.705889316751571
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_2048x8192_1_2col,5/5,15.488800000000001,16.2512,13.7096,16.9143,1.30146870419538,2183.6,2066.0,1985.0,2449.0,189.4461401031966,15.47936,16.2413,13.7013,16.904,1.3006810025521245
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_2048x8192_1_4col,5/5,20.22232,20.4725,18.4376,21.0369,0.9550073515947406,1664.2,1640.0,1596.0,1821.0,82.88160230111384,20.21,20.46,18.4264,21.0241,0.9544165275182526
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_2048x8192_1_8col,5/5,17.555259999999997,18.2671,16.0876,18.9582,1.1817335716649506,1921.4,1838.0,1771.0,2087.0,131.86144243106094,17.54452,18.2559,16.0778,18.9466,1.1809918567035087
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_8192x2048_4_1col,5/5,10.697198,10.9187,9.63689,11.2028,0.5581767687892433,3147.8,3075.0,2997.0,3484.0,175.1289810396897,10.690642,10.912,9.63101,11.196,0.5578333979388471
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_8192x2048_4_2col,5/5,16.69588,16.7039,16.1263,17.1301,0.3373530992891568,2011.8,2010.0,1960.0,2082.0,41.077487751808775,16.685679999999998,16.6937,16.1164,17.1196,0.33715622135739987
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_8192x2048_4_4col,5/5,19.106540000000003,19.6459,16.2906,21.2231,1.759021480937626,1773.0,1709.0,1582.0,2061.0,171.56806229598794,19.094900000000003,19.634,16.2807,21.2101,1.7579331443487838
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,matrix_vector_mul_8192x2048_4_8col,5/5,16.29202,16.402,14.3238,18.2175,1.4049098069271213,2076.4,2047.0,1843.0,2344.0,181.0818599418506,16.282059999999998,16.392,14.315,18.2064,1.4040742823654309
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_16_cores_2_chans_1024_tile_64_False,5/5,0.0192361,0.0208453,0.0126734,0.0211928,0.0032887458478879153,206.4,183.0,180.0,301.0,47.339623995126956,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_16_cores_2_chans_1024_tile_64_True,5/5,0.02264058,0.0241437,0.0174986,0.0280492,0.004221529840425151,174.8,158.0,136.0,218.0,33.996470405028816,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_16_cores_2_chans_2048_tile_128_False,5/5,0.04409356,0.045685,0.0397364,0.0482873,0.0032693763665873656,174.0,167.0,158.0,192.0,13.130118049735882,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_16_cores_2_chans_2048_tile_128_True,5/5,0.03840666,0.0372166,0.0365043,0.0421514,0.002071397260401779,199.2,205.0,181.0,209.0,10.244998779892558,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_16_cores_2_chans_4096_tile_256_False,5/5,0.07741756,0.0807343,0.04124,0.0965746,0.019251848366388095,216.2,189.0,158.0,370.0,78.04972773815422,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_16_cores_2_chans_4096_tile_256_True,5/5,0.1024133,0.104512,0.0924775,0.106705,0.005179784760006923,149.4,146.0,143.0,165.0,8.06473806146238,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_16_cores_2_chans_8192_tile_512_False,5/5,0.169257,0.170489,0.151829,0.186083,0.013109631451722812,181.4,179.0,164.0,201.0,14.178857499812882,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_16_cores_2_chans_8192_tile_512_True,5/5,0.185169,0.198166,0.153355,0.209025,0.022448761328857324,167.4,154.0,146.0,199.0,21.397196077991154,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_1_cores_1_chans_1024_tile_1024_False,5/5,0.02207672,0.0229801,0.0149012,0.0280492,0.004246336685379528,180.4,166.0,136.0,256.0,40.40594015735805,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_1_cores_1_chans_1024_tile_1024_True,5/5,0.02063026,0.0220503,0.0141285,0.0232603,0.0033686384938725615,191.4,173.0,164.0,270.0,39.917915777254706,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_1_cores_1_chans_2048_tile_2048_False,5/5,0.0517583,0.05155,0.0473875,0.0544957,0.002643341731218271,147.8,148.0,140.0,161.0,7.756287771866127,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_1_cores_1_chans_2048_tile_2048_True,5/5,0.0528092,0.0505258,0.0476837,0.0610352,0.00516381379331207,145.8,151.0,125.0,160.0,13.614697940094008,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_1_cores_1_chans_4096_tile_4096_False,5/5,0.10463822,0.103801,0.09137,0.124055,0.011741445099884423,147.6,147.0,123.0,167.0,15.894653189044423,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_1_cores_1_chans_4096_tile_4096_True,5/5,0.10326398,0.0959672,0.0820365,0.128225,0.01670146721535566,151.6,159.0,119.0,186.0,23.896443249990153,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_1_cores_1_chans_8192_tile_8192_False,5/5,0.21564299999999997,0.202103,0.175388,0.285211,0.0369643642931946,145.2,151.0,107.0,174.0,21.729242968865712,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_1_cores_1_chans_8192_tile_8192_True,5/5,0.19421360000000001,0.210466,0.123553,0.24611,0.04480314588329708,167.4,145.0,124.0,247.0,45.21327238765184,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_1_chans_1024_tile_512_False,5/5,0.02024168,0.0223082,0.0128875,0.0244532,0.0045532159524450415,200.4,171.0,156.0,296.0,53.77211173089634,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_1_chans_1024_tile_512_True,5/5,0.02594454,0.028257,0.0153818,0.0310138,0.0055262763910611645,156.8,135.0,123.0,248.0,46.25321610439646,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_1_chans_2048_tile_1024_False,5/5,0.05383654,0.0529819,0.0476837,0.0620276,0.004789803032526494,142.8,144.0,123.0,160.0,12.253978945632314,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_1_chans_2048_tile_1024_True,5/5,0.0465667,0.0495415,0.0321915,0.0560985,0.008490389093557493,170.4,154.0,136.0,237.0,36.40109888451171,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_1_chans_4096_tile_2048_False,5/5,0.09947374,0.0978128,0.0820365,0.12207,0.013171119209178846,156.0,156.0,125.0,186.0,19.86957473123167,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_1_chans_4096_tile_2048_True,5/5,0.11411222000000001,0.116479,0.0947751,0.124055,0.010602132930387167,135.0,131.0,123.0,161.0,13.841965178398622,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_1_chans_8192_tile_4096_False,5/5,0.2035474,0.202103,0.194379,0.219551,0.008811560783425373,150.2,151.0,139.0,157.0,6.273754856543249,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_1_chans_8192_tile_4096_True,5/5,0.2119212,0.199461,0.180577,0.24611,0.025060526518012348,146.0,153.0,124.0,169.0,16.923356641044943,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_2_chans_1024_tile_512_False,5/5,0.02591674,0.0239918,0.0219235,0.0317891,0.0037856279218116515,150.2,159.0,120.0,174.0,20.67268729507608,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_2_chans_1024_tile_512_True,5/5,0.02571694,0.026491,0.0220503,0.028257,0.0023099332566981243,149.6,144.0,135.0,173.0,14.122322755127783,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_2_chans_2048_tile_1024_False,5/5,0.03741326,0.0343666,0.0287902,0.0498653,0.007271079224599332,211.2,222.0,153.0,265.0,37.99684197403779,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_2_chans_2048_tile_1024_True,5/5,0.04302016,0.0476837,0.0321915,0.0498653,0.007486679979697278,183.4,160.0,153.0,237.0,34.886100383963814,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_2_chans_4096_tile_2048_False,5/5,0.09309078,0.0965746,0.0584628,0.125072,0.024751144960215472,177.4,158.0,122.0,261.0,51.693713350851475,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_2_chans_4096_tile_2048_True,5/5,0.11174390000000001,0.109775,0.0924775,0.135034,0.013797063892002526,138.6,139.0,113.0,165.0,16.75231327309754,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_2_chans_8192_tile_4096_False,5/5,0.1902662,0.198166,0.154912,0.21341,0.020222340600434954,162.4,154.0,143.0,197.0,18.94835085172322,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_2_cores_2_chans_8192_tile_4096_True,5/5,0.225964,0.224394,0.198166,0.250144,0.018685265992219636,136.0,136.0,122.0,154.0,11.454256850621082,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_4_cores_1_chans_1024_tile_256_False,5/5,0.02386216,0.0229801,0.0228425,0.0272478,0.001698267344795865,160.6,166.0,140.0,167.0,10.34601372510205,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_4_cores_1_chans_1024_tile_256_True,5/5,0.021539819999999998,0.0217983,0.0185179,0.0249327,0.0026307348375691525,179.8,175.0,153.0,206.0,22.15761720041214,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_4_cores_1_chans_2048_tile_512_False,5/5,0.04001214,0.0416907,0.0307637,0.0498653,0.007398025160703361,197.6,183.0,153.0,248.0,37.66483771370852,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_4_cores_1_chans_2048_tile_512_True,5/5,0.03628246,0.0294571,0.0270546,0.0489064,0.009617966000272614,224.6,259.0,156.0,282.0,54.13908015472742,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_4_cores_1_chans_4096_tile_1024_False,5/5,0.09343308,0.0887139,0.0811638,0.115597,0.01208225665435063,165.8,172.0,132.0,188.0,19.332873557751316,,,,,
adc7cf776068326abb8a4b60f9c3198731193aab,2025-11-21 18:58:13,mem_copy_4_cores_1_chans_4096_tile_1024_True,5/5,0.11157330000000001,0.104512,0.0847711,0.148144,0.022585314155530355,142.2,146.0,103.0,180.0,27.220580449358533,,,,,
