Commit,Date,Test,Checks,Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev),Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Test Path
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.036488122,0.0335967,0.02769195,0.04617982,0.0077568247831906086,,,,,,465.40000000000003,487.7,354.8,591.7,97.1796274946555,iron/operators/relu/test.py::test_relu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.042641078,0.03022995,0.02861904,0.06761168,0.018355092418478037,,,,,,439.06,542.0,242.3,572.5,160.21165063752386,iron/operators/sigmoid/test.py::test_sigmoid
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.046229321999999996,0.05415142,0.02416754,0.06214417,0.015558365397620342,,,,,,399.36,302.6,263.6,677.9,171.5603188385939,iron/operators/tanh/test.py::test_tanh
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.039924094,0.03827814,0.02052127,0.06130291,0.01740803672839732,,,,,,485.8,428.0,267.3,798.4,224.42360615585875,iron/operators/gelu/test.py::test_gelu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.032201648,0.02862354,0.02621587,0.04627778,0.008100993977578923,,,,,,529.8199999999999,572.4,354.0,625.0,105.32787855074268,iron/operators/layer_norm/test.py::test_layer_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.043901884,0.04436814,0.02644351,0.06335752,0.01560514094662493,,,,,,416.24,369.3,258.6,619.6,154.8047253800736,iron/operators/relu/test.py::test_relu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.04785111,0.03812467,0.02744007,0.07347448,0.02095366772190611,,,,,,397.76,429.7,223.0,597.1,161.51256297885934,iron/operators/sigmoid/test.py::test_sigmoid
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.044312224,0.03362849,0.02437359,0.07021845,0.021764333732710035,,,,,,445.90000000000003,487.2,233.3,672.2,197.44766395174193,iron/operators/tanh/test.py::test_tanh
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.042642012,0.03759178,0.02654823,0.06204486,0.01645362452524276,,,,,,432.82,435.8,264.1,617.1,160.04136027914785,iron/operators/gelu/test.py::test_gelu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.036404324,0.03383719,0.01982203,0.05874402,0.014139838539211825,,,,,,507.3,484.2,278.9,826.6,199.7142208256588,iron/operators/layer_norm/test.py::test_layer_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.052359418,0.0368506,0.03207449,0.09638781,0.027120352229251563,,,,,,370.88,444.6,170.0,510.8,144.54455022587328,iron/operators/relu/test.py::test_relu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.04001925,0.0378791,0.03014136,0.05473484,0.009779086337644228,,,,,,428.02,432.5,299.3,543.6,96.8410914849683,iron/operators/sigmoid/test.py::test_sigmoid
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,0.05126202,0.05202393,0.02462608,0.07641684,0.02094973985416406,,,,,,376.52,314.9,214.4,665.3,182.9657672899496,iron/operators/tanh/test.py::test_tanh
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-group_size_32,5/5,0.035320607999999996,0.03745655,0.01868756,0.04725629,0.010406742005025877,,,,,,327.78000000000003,280.2,222.1,561.7,133.96580533852662,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-group_size_32,5/5,0.02761896,0.02182057,0.01749456,0.04301128,0.010873636264113766,,,,,,425.88,481.0,244.0,600.0,148.59763457067544,iron/operators/dequant/test.py::test_dequant
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-group_size_32,5/5,0.02791198,0.02278638,0.01798748,0.05490401,0.01536786318082153,,,,,,442.48,460.6,191.2,583.5,156.14729264383678,iron/operators/dequant/test.py::test_dequant
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-group_size_32,5/5,0.028917176,0.02446409,0.02200433,0.04039424,0.008211494723071432,,,,,,385.04,429.0,259.8,477.0,97.8509223257502,iron/operators/dequant/test.py::test_dequant
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_False,5/5,0.048979075999999996,0.05630086,0.03141881,0.06407509,0.015202595844281989,,,,,,365.76,291.0,255.7,521.5,126.42083689012662,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_False,5/5,0.056276136,0.05684704,0.04473704,0.06627188,0.008917645211743402,,,,,,297.3,288.2,247.2,366.2,49.05323638660348,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_False,5/5,0.045104624,0.05271812,0.02012055,0.06451969,0.019862144498782854,,,,,,447.28,310.8,253.9,814.3,245.0898345505174,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_False,5/5,0.058994758,0.0643929,0.02718055,0.07522878,0.01865061455176263,,,,,,317.7,254.4,217.8,602.8,160.6651486788594,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_True,5/5,0.044141426000000004,0.03719538,0.03167944,0.07490993,0.017499578230699732,,,,,,507.82,550.6,273.4,646.5,140.86941470738068,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_True,5/5,0.047137686,0.04625405,0.03274568,0.05962762,0.011492549274905459,,,,,,457.08,442.8,343.5,625.4,117.5407461266092,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_True,5/5,0.049008197999999996,0.04426098,0.03705989,0.07511379,0.014979765661610665,,,,,,442.82,462.7,272.7,552.6,103.58188548197026,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048-weighted_True,5/5,0.055650201999999996,0.0428031,0.03123561,0.08665702,0.027605643912599103,,,,,,445.96000000000004,478.5,236.3,655.7,199.60267533277204,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_1-tile_size_4096,10/10,0.062138181,0.0599215,0.01309127,0.1001785,0.032090736980578974,,,,,,658.21,410.29999999999995,245.3,1877.3,640.1972446919083,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-tile_size_4096,5/5,0.058409918,0.05193257,0.0442968,0.08745627,0.017046699425670945,,,,,,444.53999999999996,473.2,281.0,554.8,103.68132908098737,iron/operators/elementwise_add/test.py::test_elementwise_add
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-tile_size_4096,5/5,0.067072128,0.06749534,0.0458706,0.09039249,0.020245364643124365,,,,,,395.71999999999997,364.1,271.9,535.8,122.70656869132962,iron/operators/elementwise_mul/test.py::test_elementwise_mul
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-tile_size_4096,5/5,0.057148426,0.05451182,0.03297371,0.09232468,0.021675561824532487,,,,,,478.58,450.8,266.2,745.3,172.16980571517178,iron/operators/elementwise_add/test.py::test_elementwise_add
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-tile_size_4096,5/5,0.075166998,0.08171435,0.04296616,0.09899419,0.0233652933771025,,,,,,359.68,300.8,248.3,572.0,134.55648256401471,iron/operators/elementwise_mul/test.py::test_elementwise_mul
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-tile_size_4096,5/5,0.070541184,0.06467454,0.04867508,0.1041206,0.02094907699553085,,,,,,371.14,380.0,236.0,504.9,98.94980040404326,iron/operators/elementwise_add/test.py::test_elementwise_add
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-tile_size_4096,5/5,0.074907582,0.07584483,0.05622872,0.09263161,0.013705707693923362,,,,,,337.52,324.0,265.3,437.1,65.41358421612442,iron/operators/elementwise_mul/test.py::test_elementwise_mul
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_1-tile_size_4096-scalar_factor_10.0,5/5,0.069073294,0.0841961,0.01383907,0.09713988,0.034068478884631465,,,,,,601.16,291.9,253.0,1775.8,659.7089456722563,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-tile_size_4096-scalar_factor_10.0,5/5,0.07481089,0.0874846,0.0473905,0.09014316,0.020171840496513944,,,,,,352.28000000000003,280.9,272.6,518.6,111.23199629602986,iron/operators/axpy/test.py::test_axpy
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-tile_size_4096-scalar_factor_10.0,5/5,0.06882408,0.0673138,0.05383111,0.08441097,0.01179274051287698,,,,,,365.72,365.1,291.1,456.5,63.6826664014628,iron/operators/axpy/test.py::test_axpy
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-tile_size_4096-scalar_factor_10.0,5/5,0.08350369,0.08854876,0.04020153,0.1122592,0.02727836629989322,,,,,,334.4,277.5,218.9,611.3,158.73855864281995,iron/operators/axpy/test.py::test_axpy
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_1-tile_size_4096-scalar_factor_3.0,5/5,0.071032398,0.07269156,0.04134117,0.09142653,0.01838595403626013,,,,,,371.88,338.1,268.8,594.5,127.907884823415,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_1-tile_size_4096-scalar_factor_3.0,5/5,0.08524604399999999,0.09278584,0.04900665,0.1028547,0.021692483201752856,,,,,,310.26,264.9,238.9,501.5,109.28084461606252,iron/operators/axpy/test.py::test_axpy
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_1-tile_size_4096-scalar_factor_3.0,5/5,0.075363782,0.08298021,0.04489595,0.09670717,0.02152868085403098,,,,,,353.44,296.2,254.1,547.4,121.87552256298227,iron/operators/axpy/test.py::test_axpy
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_1-tile_size_4096-scalar_factor_3.0,5/5,0.078162396,0.0829634,0.04334185,0.1029754,0.0217838776744805,,,,,,342.4,296.2,238.7,567.0,129.03559586408704,iron/operators/axpy/test.py::test_axpy
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,30/30,0.042952285666666666,0.035708825,0.01695492,0.07342838,0.015968281622720987,,,,,,435.6533333333333,458.8,223.1,966.3,164.48122570431983,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.04474126,0.04129282,0.0279475,0.06044664,0.01310784651586217,,,,,,394.64,396.8,271.0,586.2,124.93081285255454,iron/operators/gelu/test.py::test_gelu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.045834664,0.04921524,0.02775021,0.06972746,0.017303238946937943,,,,,,402.96,332.9,235.0,590.4,154.96042397980202,iron/operators/layer_norm/test.py::test_layer_norm
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.05011787,0.05523603,0.02831721,0.06098755,0.013177812381581019,,,,,,353.66,296.6,268.6,578.6,128.97165580079988,iron/operators/relu/test.py::test_relu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.048973678,0.05173922,0.03871035,0.05795297,0.008976177189771268,,,,,,344.21999999999997,316.7,282.7,423.2,66.18864706277053,iron/operators/sigmoid/test.py::test_sigmoid
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.039421456,0.03817717,0.01523127,0.05665989,0.016909267108871986,,,,,,518.96,429.2,289.2,1075.7,323.30011289821726,iron/operators/silu/test.py::test_silu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.041530226,0.03716137,0.03206632,0.067564,0.014774288187773378,,,,,,424.74,440.9,242.5,510.9,107.47349905907036,iron/operators/tanh/test.py::test_tanh
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.042911504,0.0384862,0.02981055,0.05950072,0.012522470050873749,,,,,,407.94,425.7,275.4,549.6,113.53745197070437,iron/operators/gelu/test.py::test_gelu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.036489414,0.02885381,0.02661741,0.06903875,0.018223836316722117,,,,,,510.36,567.8,237.3,615.5,154.15258025735412,iron/operators/layer_norm/test.py::test_layer_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.04275665,0.03219076,0.02818641,0.0863971,0.024537954390684243,,,,,,452.36,509.0,189.6,581.3,153.0897873798249,iron/operators/relu/test.py::test_relu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.05256965,0.06260556,0.02115495,0.07975583,0.024007485659930113,,,,,,393.9,261.7,205.4,774.5,236.8845182784219,iron/operators/sigmoid/test.py::test_sigmoid
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.0378337356,0.03471871,0.008270428,0.06586321,0.021230685888262935,,,,,,710.0,471.9,248.8,1981.0,717.9752119676556,iron/operators/silu/test.py::test_silu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.040496924000000004,0.03317613,0.03128479,0.06071589,0.012457094282884754,,,,,,430.88,493.8,269.8,523.7,108.30584933418879,iron/operators/tanh/test.py::test_tanh
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.036986364,0.02881823,0.02786319,0.06635777,0.016556771635792406,,,,,,493.68,568.5,246.9,588.0,142.864208253852,iron/operators/gelu/test.py::test_gelu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.0368067844,0.03469951,0.008008572,0.05476796,0.019286736815669902,,,,,,725.58,472.2,299.2,2045.8,744.2803248776632,iron/operators/layer_norm/test.py::test_layer_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.055340314,0.04276579,0.03142183,0.1016169,0.0281826393346317,,,,,,349.96,383.1,161.2,521.4,139.7211616041035,iron/operators/relu/test.py::test_relu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.031716813999999996,0.02927319,0.01878856,0.05500201,0.01383824852151926,,,,,,585.0,559.7,297.9,872.0,209.00722475550936,iron/operators/sigmoid/test.py::test_sigmoid
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.04781272,0.046495,0.04008436,0.05854858,0.007497944946063555,,,,,,349.21999999999997,352.4,279.8,408.7,52.50082856489028,iron/operators/silu/test.py::test_silu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,0.045719264,0.03597424,0.02780064,0.06979875,0.019671287642359106,,,,,,412.78,455.4,234.7,589.3,160.24502176354807,iron/operators/tanh/test.py::test_tanh
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-group_size_32,5/5,0.030274318,0.02040007,0.0181316,0.04779969,0.01544753408110725,,,,,,421.09999999999997,514.5,219.6,578.9,182.82815702183294,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-group_size_32,5/5,0.029902272,0.03202871,0.01438595,0.04146388,0.012252714977011015,,,,,,416.15999999999997,327.7,253.1,729.6,205.5175369646104,iron/operators/dequant/test.py::test_dequant
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-group_size_32,5/5,0.031904416,0.03148104,0.01786724,0.04627744,0.012858277228817631,,,,,,379.9,333.4,226.8,587.4,161.52439444244945,iron/operators/dequant/test.py::test_dequant
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-group_size_32,5/5,0.029818454,0.03422281,0.01896221,0.04092295,0.009708162056706717,,,,,,387.52,306.7,256.5,553.5,137.67883642738997,iron/operators/dequant/test.py::test_dequant
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_False,5/5,0.047299328,0.04657311,0.0264089,0.06026388,0.013579525522287958,,,,,,378.08,351.8,271.9,620.4,141.81173082647288,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_False,5/5,0.0393725026,0.02782056,0.006609573,0.0704576,0.027406336311833507,,,,,,832.96,588.9,232.5,2478.8,937.5104068755718,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_False,5/5,0.04404727,0.03994237,0.02769008,0.05777701,0.012965794131446403,,,,,,401.0,410.2,283.6,591.7,126.31177696477872,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_False,5/5,0.048167938,0.04000293,0.03680334,0.06538405,0.013752908430334655,,,,,,361.5,409.6,250.6,445.2,93.68126813829966,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_True,5/5,0.052843092,0.03630942,0.03239071,0.1206985,0.03799639482001509,,,,,,492.38,564.0,169.7,632.3,184.07003286792775,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_True,5/5,0.056486294,0.05095098,0.04058588,0.07400181,0.014507851274729833,,,,,,382.04,402.0,276.8,504.6,95.69364137705286,iron/operators/rms_norm/test.py::test_rms_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_True,5/5,0.060408266,0.04381133,0.04250232,0.08870639,0.02351992384287266,,,,,,379.18,467.5,230.9,481.9,128.9578497029165,iron/operators/rms_norm/test.py::test_rms_norm
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-weighted_True,5/5,0.040477862,0.03818125,0.01894502,0.06644173,0.017858496324320534,,,,,,602.08,536.4,308.2,1081.0,296.58620500623425,iron/operators/rms_norm/test.py::test_rms_norm
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:03:51,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,25/25,0.0430915304,0.03577433,0.01513497,0.07758017,0.01649634650171705,,,,,,442.124,458.0,211.2,1082.5,190.86374782376387,n/a
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.049269342,0.03742246,0.02900742,0.08103269,0.022271098647764775,,,,,,386.09999999999997,437.8,202.2,564.8,151.9381124010694,iron/operators/gelu/test.py::test_gelu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.041703874,0.04700415,0.02746592,0.05173416,0.0108558433615832,,,,,,418.44,348.6,316.7,596.5,123.62674872372888,iron/operators/layer_norm/test.py::test_layer_norm
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.030310378000000002,0.03548494,0.01540416,0.04079834,0.011268711913369691,,,,,,624.14,461.7,401.6,1063.6,287.0623416611799,iron/operators/relu/test.py::test_relu
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.040731268,0.03523638,0.02642299,0.07017033,0.017851577884376777,,,,,,455.62,465.0,233.5,620.1,158.32254103569713,iron/operators/sigmoid/test.py::test_sigmoid
5503a9566e74d9b7c3221a857d903c0e3b1b7a98,2026-05-11 23:33:39,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.027942488,0.02880303,0.01508083,0.03525002,0.007957937303115677,,,,,,643.08,568.8,464.8,1086.4,254.6912778247422,iron/operators/tanh/test.py::test_tanh
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.04395838,0.03344895,0.03185832,0.08255859,0.02174691123108636,,,,,,423.96,489.8,198.5,514.3,130.85867567723585,iron/operators/gelu/test.py::test_gelu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.0303336926,0.03020705,0.006719893,0.05203549,0.01650658678926442,,,,,,874.5999999999999,542.4,314.9,2438.1,881.9241690757772,iron/operators/layer_norm/test.py::test_layer_norm
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.0323100022,0.03096667,0.006650101,0.04863554,0.017363624163719945,,,,,,854.8199999999999,529.1,336.9,2463.7,906.9976995560683,iron/operators/relu/test.py::test_relu
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.046723348,0.05090649,0.03072526,0.05712114,0.011860541656259634,,,,,,372.28000000000003,321.8,286.8,533.2,107.73788562989346,iron/operators/sigmoid/test.py::test_sigmoid
4d4b803c99fe896d0f08aba5dcc86a8f319c18a5,2026-06-22 17:55:05,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.041359918,0.04201855,0.02994322,0.05428617,0.009520391253497412,,,,,,413.7,389.9,301.8,547.2,96.85713706278956,iron/operators/tanh/test.py::test_tanh
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.031636536,0.02925646,0.01557373,0.04522082,0.011650599484006393,,,,,,594.38,560.0,362.3,1052.0,274.09634619965294,iron/operators/gelu/test.py::test_gelu
4bb8427f20b07f0c721e4ded9a63cc4857cb9b9f,2026-06-23 22:53:11,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,0.0395157008,0.04165989,0.006852604,0.06975447,0.022589225159886588,,,,,,772.02,393.3,234.9,2390.9,909.1255122368968,iron/operators/layer_norm/test.py::test_layer_norm
